booking_id,hotel,lead_time,year,Month,Day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,previous_cancellations,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,average_daily_rate,total_of_special_requests,reservation_status,total_stay,total_guests,booking_type
101224,City Hotel,32,2023,August,12,0.0,4.0,2,1,1,SGP,Offline TA/TO,TA/TO,4.0,0.0,Refundable,380.0,48.0,Transient,255.58,3.0,Canceled,4.0,4,Last Minute
101225,City Hotel,180,2025,November,19,0.0,2.0,4,2,0,CAN,Groups,GDS,4.0,3.0,Non Refund,217.0,6.0,Transient,108.72,5.0,Check-Out,2.0,6,Early Booking
101226,Resort Hotel,77,2023,May,26,1.0,5.0,2,1,0,GBR,Direct,Corporate,0.0,4.0,Non Refund,42.0,10.0,Contract,164.48,0.0,Check-Out,6.0,3,Last Minute
101227,Resort Hotel,139,2023,July,1,2.0,2.0,4,1,0,AUS,Corporate,Direct,2.0,2.0,Non Refund,332.0,19.0,Transient-Party,300.21,5.0,Check-Out,4.0,5,Early Booking
101228,City Hotel,108,2025,December,11,4.0,3.0,3,0,1,CAN,Corporate,Corporate,4.0,4.0,Refundable,228.0,24.0,Transient-Party,166.23,4.0,Canceled,7.0,4,Early Booking
101229,City Hotel,81,2024,July,24,4.0,3.0,3,2,1,SGP,Direct,TA/TO,0.0,4.0,Refundable,491.0,34.0,Contract,142.74,1.0,Canceled,7.0,6,Last Minute
101230,City Hotel,34,2024,March,23,1.0,6.0,1,2,1,UAE,Offline TA/TO,TA/TO,4.0,0.0,Non Refund,463.0,29.0,Transient,330.31,1.0,Canceled,7.0,4,Last Minute
101231,Resort Hotel,136,2025,August,9,2.0,5.0,2,1,1,FRA,Corporate,Corporate,0.0,4.0,Refundable,446.0,5.0,Transient-Party,119.6,3.0,Check-Out,7.0,4,Early Booking
101232,Resort Hotel,153,2023,January,6,3.0,7.0,1,1,1,DEU,Direct,GDS,2.0,0.0,Refundable,316.0,36.0,Group,59.48,4.0,Check-Out,10.0,3,Early Booking
101233,City Hotel,267,2024,December,15,0.0,1.0,2,1,0,GBR,Groups,Corporate,0.0,1.0,Non Refund,472.0,6.0,Transient,270.4,5.0,Canceled,1.0,3,Early Booking
101234,City Hotel,330,2025,November,24,2.0,6.0,2,2,1,SGP,Online TA,Corporate,1.0,2.0,Refundable,484.0,17.0,Group,51.59,0.0,Check-Out,8.0,5,Early Booking
101235,Resort Hotel,196,2025,November,13,4.0,1.0,1,0,1,AUS,Offline TA/TO,Corporate,4.0,0.0,Refundable,451.0,15.0,Transient,305.61,1.0,Check-Out,5.0,2,Early Booking
101236,Resort Hotel,224,2024,February,20,2.0,3.0,1,1,0,SGP,Corporate,Direct,1.0,4.0,No Deposit,109.0,15.0,Group,114.01,2.0,Canceled,5.0,2,Early Booking
101237,Resort Hotel,297,2025,April,12,3.0,5.0,4,1,1,NLD,Groups,Corporate,4.0,4.0,Refundable,413.0,9.0,Transient-Party,217.61,0.0,Canceled,8.0,6,Early Booking
101238,Resort Hotel,247,2023,August,4,3.0,3.0,3,1,1,NLD,Online TA,TA/TO,5.0,4.0,Non Refund,355.0,36.0,Transient-Party,136.79,2.0,Check-Out,6.0,5,Early Booking
101239,City Hotel,180,2024,April,14,2.0,2.0,2,0,0,NLD,Online TA,GDS,1.0,1.0,Non Refund,98.0,48.0,Transient,310.7,2.0,Check-Out,4.0,2,Early Booking
101240,Resort Hotel,58,2025,March,28,3.0,3.0,4,2,1,GBR,Groups,Direct,1.0,0.0,No Deposit,14.0,28.0,Transient,164.52,2.0,Check-Out,6.0,7,Last Minute
101241,City Hotel,109,2025,June,17,1.0,6.0,1,1,0,GBR,Online TA,Direct,5.0,2.0,Refundable,386.0,11.0,Group,140.91,0.0,Canceled,7.0,2,Early Booking
101242,Resort Hotel,153,2025,April,6,4.0,3.0,1,1,1,FRA,Corporate,Corporate,5.0,4.0,No Deposit,277.0,28.0,Transient-Party,334.93,5.0,Check-Out,7.0,3,Early Booking
101243,Resort Hotel,170,2024,December,15,1.0,1.0,4,2,1,SGP,Groups,Direct,5.0,4.0,Non Refund,432.0,28.0,Contract,157.78,4.0,Check-Out,2.0,7,Early Booking
101244,City Hotel,190,2025,April,5,1.0,5.0,1,2,1,USA,Groups,Direct,4.0,1.0,Refundable,285.0,12.0,Group,308.24,2.0,Check-Out,6.0,4,Early Booking
101245,Resort Hotel,339,2023,February,1,3.0,5.0,2,1,1,UAE,Direct,TA/TO,4.0,1.0,No Deposit,422.0,0.0,Transient,179.63,2.0,Canceled,8.0,4,Early Booking
101246,Resort Hotel,219,2024,June,7,3.0,1.0,2,0,0,CAN,Online TA,TA/TO,0.0,0.0,No Deposit,494.0,17.0,Contract,217.5,2.0,Check-Out,4.0,2,Early Booking
101247,Resort Hotel,215,2024,March,20,4.0,2.0,1,1,1,GBR,Direct,TA/TO,2.0,4.0,Non Refund,414.0,11.0,Transient,80.5,5.0,Canceled,6.0,3,Early Booking
101248,Resort Hotel,309,2023,September,17,4.0,2.0,4,2,0,GBR,Groups,TA/TO,5.0,1.0,No Deposit,302.0,35.0,Transient,71.72,2.0,Check-Out,6.0,6,Early Booking
101249,City Hotel,216,2023,July,20,0.0,2.0,3,1,1,AUS,Groups,TA/TO,1.0,3.0,No Deposit,372.0,22.0,Transient,80.26,2.0,Check-Out,2.0,5,Early Booking
101250,City Hotel,185,2024,November,8,2.0,3.0,1,1,1,NLD,Corporate,Direct,5.0,1.0,Refundable,458.0,16.0,Group,247.94,0.0,Check-Out,5.0,3,Early Booking
101251,Resort Hotel,237,2023,June,1,2.0,5.0,3,0,0,NLD,Online TA,Direct,5.0,0.0,Non Refund,439.0,14.0,Group,286.61,5.0,Check-Out,7.0,3,Early Booking
101252,Resort Hotel,138,2025,January,10,4.0,6.0,3,2,1,CAN,Groups,GDS,5.0,3.0,Refundable,84.0,48.0,Contract,200.08,1.0,Check-Out,10.0,6,Early Booking
101253,City Hotel,68,2024,October,28,3.0,3.0,1,2,0,IND,Direct,TA/TO,4.0,1.0,Refundable,133.0,2.0,Group,318.05,1.0,No-Show,6.0,3,Last Minute
101254,City Hotel,333,2023,July,8,0.0,7.0,2,0,1,GBR,Corporate,Direct,3.0,1.0,Non Refund,118.0,11.0,Group,195.9,5.0,Check-Out,7.0,3,Early Booking
101255,City Hotel,337,2024,October,3,1.0,7.0,4,2,1,IND,Online TA,Direct,0.0,1.0,No Deposit,252.0,43.0,Transient,281.07,1.0,Check-Out,8.0,7,Early Booking
101256,City Hotel,340,2024,December,26,3.0,2.0,1,1,0,USA,Offline TA/TO,TA/TO,0.0,0.0,No Deposit,79.0,20.0,Transient-Party,238.76,2.0,No-Show,5.0,2,Early Booking
101257,City Hotel,239,2023,March,11,0.0,6.0,4,0,1,USA,Groups,Direct,3.0,3.0,No Deposit,475.0,16.0,Contract,256.88,2.0,Check-Out,6.0,5,Early Booking
101258,Resort Hotel,109,2024,September,26,0.0,4.0,1,1,0,UAE,Corporate,Corporate,2.0,2.0,No Deposit,382.0,3.0,Contract,92.98,0.0,No-Show,4.0,2,Early Booking
101259,City Hotel,304,2023,March,21,0.0,5.0,2,2,1,DEU,Online TA,TA/TO,1.0,2.0,Non Refund,407.0,36.0,Transient-Party,294.2,4.0,Check-Out,5.0,5,Early Booking
101260,City Hotel,182,2025,February,13,2.0,5.0,2,1,1,IND,Direct,Corporate,0.0,4.0,Non Refund,499.0,44.0,Transient-Party,168.32,0.0,Check-Out,7.0,4,Early Booking
101261,Resort Hotel,318,2024,May,26,3.0,1.0,4,2,0,AUS,Groups,Direct,4.0,2.0,Refundable,323.0,12.0,Transient,338.26,1.0,Check-Out,4.0,6,Early Booking
101262,Resort Hotel,253,2023,November,3,3.0,5.0,2,1,1,GBR,Direct,Direct,3.0,4.0,Non Refund,350.0,48.0,Transient,302.69,1.0,Canceled,8.0,4,Early Booking
101263,Resort Hotel,34,2024,October,26,4.0,3.0,3,2,1,AUS,Corporate,TA/TO,0.0,1.0,Non Refund,108.0,5.0,Contract,201.09,4.0,Canceled,7.0,6,Last Minute
101264,Resort Hotel,200,2025,October,11,1.0,1.0,4,2,0,UAE,Offline TA/TO,TA/TO,5.0,3.0,Non Refund,287.0,15.0,Transient-Party,339.26,0.0,Check-Out,2.0,6,Early Booking
101265,City Hotel,131,2024,January,12,2.0,1.0,4,0,0,USA,Online TA,Corporate,5.0,1.0,Refundable,147.0,24.0,Transient-Party,123.16,1.0,Check-Out,3.0,4,Early Booking
101266,City Hotel,327,2024,April,17,2.0,2.0,4,1,1,IND,Direct,TA/TO,3.0,2.0,No Deposit,343.0,11.0,Transient-Party,304.33,2.0,Canceled,4.0,6,Early Booking
101267,Resort Hotel,50,2023,October,8,1.0,2.0,2,2,1,CAN,Corporate,TA/TO,4.0,3.0,Non Refund,19.0,43.0,Contract,157.93,1.0,Check-Out,3.0,5,Last Minute
101268,City Hotel,100,2025,January,12,2.0,7.0,2,1,1,DEU,Offline TA/TO,TA/TO,3.0,4.0,No Deposit,365.0,40.0,Transient,327.81,3.0,No-Show,9.0,4,Early Booking
101269,City Hotel,191,2025,May,3,3.0,1.0,1,1,1,NLD,Online TA,GDS,3.0,1.0,Refundable,70.0,31.0,Contract,155.11,4.0,Check-Out,4.0,3,Early Booking
101270,Resort Hotel,219,2024,November,5,4.0,4.0,1,0,0,UAE,Direct,Direct,2.0,4.0,Non Refund,107.0,6.0,Transient-Party,347.75,0.0,Check-Out,8.0,1,Early Booking
101271,Resort Hotel,77,2023,March,22,2.0,6.0,1,0,0,IND,Direct,Corporate,0.0,0.0,No Deposit,476.0,30.0,Transient,300.17,5.0,Check-Out,8.0,1,Last Minute
101272,Resort Hotel,172,2023,April,22,0.0,2.0,4,0,0,CAN,Direct,GDS,0.0,0.0,Refundable,154.0,46.0,Group,140.57,1.0,Canceled,2.0,4,Early Booking
101273,Resort Hotel,321,2024,September,28,0.0,7.0,1,2,0,GBR,Corporate,GDS,1.0,0.0,Refundable,107.0,4.0,Group,138.41,0.0,No-Show,7.0,3,Early Booking
101274,City Hotel,211,2023,August,20,2.0,4.0,3,1,1,UAE,Groups,TA/TO,2.0,4.0,Non Refund,103.0,16.0,Transient,281.44,0.0,Check-Out,6.0,5,Early Booking
101275,Resort Hotel,357,2024,March,13,1.0,1.0,2,0,0,NLD,Online TA,Corporate,3.0,3.0,Refundable,47.0,49.0,Transient-Party,140.51,3.0,Canceled,2.0,2,Early Booking
101276,City Hotel,364,2025,September,23,2.0,3.0,4,1,1,FRA,Groups,Corporate,1.0,1.0,Non Refund,118.0,39.0,Transient-Party,55.1,0.0,Check-Out,5.0,6,Early Booking
101277,Resort Hotel,133,2024,February,11,2.0,6.0,3,1,0,USA,Groups,Corporate,2.0,4.0,Non Refund,362.0,14.0,Transient,147.3,0.0,Check-Out,8.0,4,Early Booking
101278,Resort Hotel,11,2024,January,21,1.0,5.0,2,1,1,AUS,Corporate,Corporate,0.0,0.0,Refundable,183.0,9.0,Contract,274.8,0.0,Check-Out,6.0,4,Last Minute
101279,City Hotel,173,2023,July,4,3.0,5.0,1,0,1,FRA,Offline TA/TO,Corporate,2.0,4.0,Non Refund,120.0,41.0,Contract,261.29,3.0,Check-Out,8.0,2,Early Booking
101280,Resort Hotel,1,2024,June,25,4.0,1.0,3,0,1,IND,Online TA,GDS,1.0,1.0,Refundable,382.0,25.0,Transient-Party,300.61,4.0,Canceled,5.0,4,Last Minute
101281,City Hotel,295,2025,July,25,3.0,6.0,3,0,0,IND,Direct,TA/TO,1.0,4.0,Non Refund,386.0,14.0,Group,257.57,3.0,Canceled,9.0,3,Early Booking
101282,Resort Hotel,4,2023,January,13,4.0,1.0,2,0,1,AUS,Corporate,TA/TO,5.0,3.0,Non Refund,439.0,15.0,Contract,203.99,0.0,Canceled,5.0,3,Last Minute
101283,City Hotel,190,2025,September,3,2.0,3.0,4,2,0,USA,Groups,Direct,1.0,4.0,No Deposit,400.0,37.0,Transient,51.14,1.0,No-Show,5.0,6,Early Booking
101284,City Hotel,11,2025,October,5,3.0,3.0,2,2,1,UAE,Groups,Corporate,4.0,3.0,Non Refund,98.0,12.0,Transient-Party,277.44,3.0,Check-Out,6.0,5,Last Minute
101285,City Hotel,239,2025,March,6,3.0,6.0,1,2,0,FRA,Groups,Corporate,1.0,4.0,No Deposit,169.0,12.0,Group,317.44,2.0,Canceled,9.0,3,Early Booking
101286,City Hotel,285,2023,December,28,4.0,7.0,2,0,0,FRA,Corporate,TA/TO,3.0,1.0,No Deposit,335.0,3.0,Transient,202.845,1.0,Check-Out,11.0,2,Early Booking
101287,City Hotel,19,2025,January,9,0.0,1.0,3,1,0,SGP,Groups,TA/TO,3.0,1.0,Refundable,303.0,8.0,Contract,129.32,0.0,Check-Out,1.0,4,Last Minute
101288,City Hotel,340,2025,August,7,1.0,3.0,1,1,1,NLD,Groups,Direct,4.0,2.0,No Deposit,40.0,22.0,Contract,243.79,3.0,Check-Out,4.0,3,Early Booking
101289,City Hotel,69,2024,April,18,1.0,7.0,2,1,0,GBR,Corporate,Corporate,1.0,2.0,Non Refund,343.0,47.0,Transient,280.38,4.0,Canceled,8.0,3,Last Minute
101290,Resort Hotel,239,2024,July,6,1.0,4.0,4,2,1,UAE,Online TA,TA/TO,4.0,3.0,Non Refund,135.0,3.0,Transient-Party,232.46,5.0,Check-Out,5.0,7,Early Booking
101291,City Hotel,61,2024,February,10,3.0,5.0,1,1,1,USA,Offline TA/TO,Corporate,1.0,3.0,Non Refund,105.0,29.0,Transient,309.07,2.0,Canceled,8.0,3,Last Minute
101292,City Hotel,36,2023,July,20,1.0,5.0,1,2,1,CAN,Corporate,Direct,5.0,3.0,Refundable,32.0,14.0,Group,314.8,5.0,Canceled,6.0,4,Last Minute
101293,City Hotel,126,2024,December,4,4.0,7.0,3,2,1,CAN,Direct,Corporate,5.0,4.0,No Deposit,182.0,26.0,Transient,276.24,5.0,Check-Out,11.0,6,Early Booking
101294,Resort Hotel,184,2023,August,26,2.0,2.0,1,2,1,DEU,Groups,Direct,1.0,2.0,Non Refund,388.0,16.0,Group,236.56,0.0,Check-Out,4.0,4,Early Booking
101295,City Hotel,239,2025,December,3,0.0,2.0,3,1,0,CAN,Groups,TA/TO,2.0,0.0,Non Refund,432.0,29.0,Transient,319.17,0.0,Check-Out,2.0,4,Early Booking
101296,City Hotel,232,2023,February,1,4.0,1.0,3,1,0,DEU,Direct,Direct,4.0,3.0,No Deposit,96.0,42.0,Transient,299.86,1.0,Check-Out,5.0,4,Early Booking
101297,Resort Hotel,240,2023,November,22,1.0,6.0,4,0,0,USA,Groups,Direct,5.0,4.0,Non Refund,161.0,31.0,Group,195.06,0.0,Canceled,7.0,4,Early Booking
101298,City Hotel,14,2024,August,21,3.0,1.0,3,0,1,USA,Online TA,GDS,2.0,4.0,No Deposit,6.0,14.0,Contract,318.05,0.0,Check-Out,4.0,4,Last Minute
101299,City Hotel,18,2024,September,14,2.0,4.0,3,1,1,SGP,Corporate,Direct,1.0,1.0,Non Refund,339.0,43.0,Contract,73.84,3.0,Check-Out,6.0,5,Last Minute
101300,City Hotel,204,2025,January,16,2.0,5.0,2,0,0,CAN,Online TA,Corporate,0.0,2.0,Refundable,455.0,35.0,Transient,246.19,2.0,Canceled,7.0,2,Early Booking
101301,Resort Hotel,177,2025,August,27,3.0,4.0,2,1,0,CAN,Groups,Corporate,2.0,2.0,Non Refund,263.0,45.0,Group,218.43,5.0,Check-Out,7.0,3,Early Booking
101302,Resort Hotel,22,2024,December,11,0.0,7.0,4,2,0,FRA,Corporate,Corporate,3.0,4.0,Refundable,71.0,47.0,Contract,202.21,2.0,Check-Out,7.0,6,Last Minute
101303,City Hotel,87,2023,March,27,2.0,6.0,2,2,1,IND,Offline TA/TO,GDS,1.0,3.0,Non Refund,178.0,34.0,Transient-Party,53.88,5.0,Check-Out,8.0,5,Last Minute
101304,Resort Hotel,279,2023,December,22,0.0,1.0,4,2,0,IND,Direct,Corporate,1.0,2.0,Non Refund,128.0,16.0,Contract,85.05,5.0,Check-Out,1.0,6,Early Booking
101305,City Hotel,26,2023,August,26,3.0,3.0,2,0,0,SGP,Offline TA/TO,Direct,4.0,1.0,Non Refund,349.0,22.0,Transient,174.51,2.0,Check-Out,6.0,2,Last Minute
101306,City Hotel,22,2024,April,12,0.0,5.0,4,0,1,NLD,Groups,Corporate,1.0,1.0,No Deposit,287.0,19.0,Contract,181.72,3.0,Check-Out,5.0,5,Last Minute
101307,Resort Hotel,331,2023,August,15,1.0,2.0,1,1,0,IND,Corporate,Corporate,1.0,3.0,Non Refund,339.0,11.0,Transient,173.87,0.0,Canceled,3.0,2,Early Booking
101308,City Hotel,327,2023,June,9,4.0,1.0,4,1,0,FRA,Corporate,Direct,1.0,3.0,No Deposit,416.0,33.0,Group,308.87,0.0,Check-Out,5.0,5,Early Booking
101309,Resort Hotel,23,2024,March,9,2.0,2.0,2,0,1,AUS,Direct,TA/TO,4.0,2.0,Refundable,356.0,39.0,Transient-Party,209.89,0.0,Check-Out,4.0,3,Last Minute
101310,City Hotel,253,2024,May,10,3.0,7.0,3,1,0,AUS,Corporate,GDS,5.0,0.0,No Deposit,78.0,2.0,Contract,130.82,3.0,Canceled,10.0,4,Early Booking
101311,Resort Hotel,360,2025,December,17,0.0,3.0,2,0,1,DEU,Direct,GDS,1.0,4.0,Refundable,154.0,28.0,Transient-Party,257.9,0.0,Canceled,3.0,3,Early Booking
101312,City Hotel,265,2025,August,24,4.0,7.0,1,1,0,AUS,Offline TA/TO,GDS,2.0,1.0,Refundable,276.0,13.0,Group,121.23,5.0,Canceled,11.0,2,Early Booking
101313,City Hotel,74,2024,August,26,3.0,7.0,4,0,0,UAE,Corporate,GDS,0.0,2.0,Refundable,19.0,28.0,Transient,171.61,2.0,Canceled,10.0,4,Last Minute
101314,Resort Hotel,288,2025,March,6,0.0,1.0,2,1,0,IND,Offline TA/TO,GDS,0.0,4.0,Refundable,443.0,20.0,Transient-Party,142.74,2.0,Check-Out,1.0,3,Early Booking
101315,City Hotel,92,2024,October,14,4.0,2.0,3,0,1,USA,Direct,Direct,1.0,3.0,Non Refund,175.0,40.0,Group,265.9,0.0,Check-Out,6.0,4,Early Booking
101316,Resort Hotel,241,2024,March,5,4.0,6.0,4,1,1,SGP,Groups,GDS,1.0,3.0,No Deposit,5.0,34.0,Group,76.05,0.0,Check-Out,10.0,6,Early Booking
101317,City Hotel,140,2023,November,16,4.0,4.0,1,2,0,SGP,Online TA,GDS,0.0,4.0,No Deposit,158.0,45.0,Group,250.04,0.0,Check-Out,8.0,3,Early Booking
101318,Resort Hotel,27,2025,November,12,4.0,4.0,3,1,1,UAE,Groups,Corporate,1.0,1.0,Non Refund,241.0,31.0,Contract,236.39,2.0,Check-Out,8.0,5,Last Minute
101319,City Hotel,196,2023,October,6,0.0,5.0,2,2,0,DEU,Direct,TA/TO,0.0,2.0,No Deposit,417.0,38.0,Contract,77.22,4.0,No-Show,5.0,4,Early Booking
101320,Resort Hotel,272,2025,January,18,1.0,6.0,1,0,1,GBR,Direct,TA/TO,0.0,1.0,Non Refund,114.0,7.0,Transient-Party,66.97,3.0,Canceled,7.0,2,Early Booking
101321,City Hotel,163,2023,February,2,3.0,7.0,2,2,0,IND,Groups,Direct,5.0,2.0,Refundable,316.0,44.0,Transient-Party,157.18,0.0,Canceled,10.0,4,Early Booking
101322,City Hotel,147,2025,April,3,3.0,1.0,1,2,0,GBR,Online TA,TA/TO,3.0,3.0,Refundable,168.0,40.0,Contract,216.04,0.0,Check-Out,4.0,3,Early Booking
101323,Resort Hotel,117,2024,February,22,1.0,4.0,2,0,0,IND,Offline TA/TO,Direct,5.0,4.0,No Deposit,237.0,30.0,Transient-Party,201.13,2.0,No-Show,5.0,2,Early Booking
101324,Resort Hotel,189,2024,January,25,2.0,5.0,4,2,0,CAN,Offline TA/TO,TA/TO,3.0,0.0,No Deposit,231.0,46.0,Transient,58.96,4.0,Check-Out,7.0,6,Early Booking
101325,City Hotel,271,2024,January,17,2.0,7.0,3,0,0,DEU,Online TA,Direct,5.0,1.0,No Deposit,115.0,36.0,Transient,98.03,2.0,Canceled,9.0,3,Early Booking
101326,City Hotel,308,2025,April,1,3.0,2.0,3,1,1,FRA,Corporate,Direct,5.0,0.0,Refundable,158.0,0.0,Transient,259.8,2.0,Canceled,5.0,5,Early Booking
101327,Resort Hotel,221,2024,July,14,3.0,1.0,3,2,1,USA,Online TA,Corporate,1.0,3.0,No Deposit,408.0,22.0,Group,61.87,1.0,Canceled,4.0,6,Early Booking
101328,City Hotel,29,2025,March,15,2.0,6.0,4,0,0,SGP,Offline TA/TO,Direct,2.0,3.0,Non Refund,81.0,17.0,Transient,281.79,2.0,Check-Out,8.0,4,Last Minute
101329,City Hotel,211,2025,May,1,3.0,2.0,2,1,0,IND,Direct,TA/TO,0.0,2.0,Non Refund,37.0,40.0,Contract,231.1,0.0,Canceled,5.0,3,Early Booking
101330,Resort Hotel,287,2023,September,15,0.0,5.0,2,0,0,USA,Direct,TA/TO,0.0,4.0,No Deposit,112.0,20.0,Group,139.15,4.0,Check-Out,5.0,2,Early Booking
101331,City Hotel,173,2024,January,24,0.0,5.0,4,2,1,UAE,Groups,TA/TO,4.0,0.0,No Deposit,216.0,15.0,Contract,342.74,3.0,Canceled,5.0,7,Early Booking
101332,City Hotel,153,2025,August,21,1.0,2.0,4,2,0,UAE,Groups,GDS,4.0,3.0,Refundable,141.0,38.0,Transient,265.15,2.0,Check-Out,3.0,6,Early Booking
101333,City Hotel,353,2024,December,15,2.0,5.0,2,0,0,USA,Offline TA/TO,TA/TO,4.0,1.0,Non Refund,57.0,41.0,Group,224.0,3.0,Check-Out,7.0,2,Early Booking
101334,Resort Hotel,265,2024,July,5,4.0,2.0,2,1,0,AUS,Groups,Direct,2.0,3.0,No Deposit,239.0,25.0,Transient-Party,257.05,1.0,Check-Out,6.0,3,Early Booking
101335,Resort Hotel,164,2024,May,28,3.0,1.0,2,1,1,SGP,Corporate,TA/TO,2.0,4.0,Non Refund,10.0,6.0,Contract,302.75,0.0,Check-Out,4.0,4,Early Booking
101336,Resort Hotel,336,2025,July,10,1.0,1.0,4,2,0,FRA,Groups,Corporate,1.0,1.0,Refundable,59.0,44.0,Transient-Party,119.44,3.0,Check-Out,2.0,6,Early Booking
101337,City Hotel,171,2024,November,8,3.0,2.0,1,0,0,GBR,Corporate,TA/TO,0.0,1.0,Refundable,438.0,46.0,Transient-Party,130.42,2.0,Check-Out,5.0,1,Early Booking
101338,Resort Hotel,93,2023,January,25,1.0,1.0,3,2,1,SGP,Corporate,GDS,3.0,1.0,Refundable,28.0,46.0,Transient-Party,263.11,4.0,Check-Out,2.0,6,Early Booking
101339,Resort Hotel,27,2024,July,13,2.0,1.0,2,0,0,IND,Groups,TA/TO,0.0,0.0,No Deposit,85.0,43.0,Contract,102.8,5.0,Check-Out,3.0,2,Last Minute
101340,City Hotel,342,2024,July,7,1.0,7.0,2,1,0,DEU,Corporate,TA/TO,5.0,2.0,Refundable,74.0,17.0,Transient,233.61,3.0,Check-Out,8.0,3,Early Booking
101341,Resort Hotel,140,2024,February,13,0.0,1.0,4,2,1,GBR,Online TA,Corporate,1.0,2.0,Non Refund,35.0,26.0,Contract,104.75,3.0,Canceled,1.0,7,Early Booking
101342,Resort Hotel,216,2024,June,3,2.0,6.0,4,1,0,NLD,Offline TA/TO,GDS,2.0,2.0,No Deposit,61.0,20.0,Transient-Party,108.96,2.0,Check-Out,8.0,5,Early Booking
101343,City Hotel,362,2024,March,4,3.0,6.0,3,1,1,DEU,Direct,TA/TO,3.0,2.0,Refundable,432.0,41.0,Transient,172.1,1.0,Check-Out,9.0,5,Early Booking
101344,City Hotel,145,2023,April,27,4.0,2.0,1,1,0,NLD,Corporate,GDS,0.0,3.0,Refundable,165.0,41.0,Transient,196.76,5.0,Canceled,6.0,2,Early Booking
101345,City Hotel,347,2024,March,24,1.0,7.0,4,0,1,USA,Direct,GDS,5.0,3.0,Non Refund,76.0,43.0,Transient,87.54,1.0,Canceled,8.0,5,Early Booking
101346,Resort Hotel,252,2023,July,3,0.0,2.0,2,1,1,FRA,Direct,Corporate,4.0,2.0,No Deposit,220.0,34.0,Transient,86.51,2.0,Check-Out,2.0,4,Early Booking
101347,Resort Hotel,65,2023,October,14,4.0,3.0,2,2,1,IND,Groups,Direct,4.0,2.0,No Deposit,76.0,42.0,Contract,129.01,0.0,Canceled,7.0,5,Last Minute
101348,Resort Hotel,68,2023,June,23,0.0,5.0,4,2,0,NLD,Direct,GDS,0.0,3.0,No Deposit,485.0,29.0,Contract,53.15,1.0,Check-Out,5.0,6,Last Minute
101349,Resort Hotel,249,2025,August,6,3.0,3.0,1,1,1,USA,Online TA,Direct,5.0,3.0,No Deposit,334.0,40.0,Transient,231.33,5.0,Check-Out,6.0,3,Early Booking
101350,Resort Hotel,175,2024,June,3,1.0,6.0,3,2,1,USA,Direct,TA/TO,1.0,1.0,No Deposit,208.0,33.0,Contract,299.19,1.0,Check-Out,7.0,6,Early Booking
101351,Resort Hotel,273,2025,December,21,2.0,7.0,1,1,1,IND,Offline TA/TO,Direct,4.0,4.0,No Deposit,307.0,19.0,Transient,348.81,4.0,Check-Out,9.0,3,Early Booking
101352,City Hotel,171,2025,July,11,0.0,7.0,1,0,0,GBR,Corporate,Direct,2.0,3.0,No Deposit,45.0,38.0,Transient-Party,207.66,2.0,Check-Out,7.0,1,Early Booking
101353,City Hotel,36,2023,February,15,0.0,1.0,2,2,1,IND,Offline TA/TO,TA/TO,0.0,3.0,Refundable,55.0,39.0,Transient,257.22,4.0,Check-Out,1.0,5,Last Minute
101354,City Hotel,122,2024,December,8,2.0,1.0,4,2,1,CAN,Online TA,Direct,1.0,0.0,No Deposit,482.0,18.0,Transient-Party,227.04,0.0,Check-Out,3.0,7,Early Booking
101355,City Hotel,314,2023,September,18,2.0,6.0,3,1,1,IND,Corporate,TA/TO,2.0,0.0,Refundable,51.0,16.0,Transient,97.53,2.0,Check-Out,8.0,5,Early Booking
101356,Resort Hotel,107,2023,December,22,2.0,6.0,1,2,0,CAN,Groups,Direct,2.0,0.0,No Deposit,443.0,6.0,Transient,83.96,0.0,Check-Out,8.0,3,Early Booking
101357,City Hotel,118,2025,December,24,4.0,3.0,3,2,1,UAE,Offline TA/TO,GDS,5.0,4.0,Non Refund,135.0,30.0,Group,60.18,3.0,Check-Out,7.0,6,Early Booking
101358,City Hotel,246,2025,September,8,0.0,6.0,2,0,0,DEU,Groups,Direct,4.0,4.0,No Deposit,107.0,10.0,Contract,206.2,3.0,Check-Out,6.0,2,Early Booking
101359,City Hotel,48,2025,July,8,2.0,7.0,4,0,1,NLD,Direct,Direct,1.0,3.0,Refundable,205.0,6.0,Transient,161.27,5.0,Canceled,9.0,5,Last Minute
101360,Resort Hotel,313,2025,May,20,2.0,3.0,1,1,1,DEU,Direct,TA/TO,0.0,2.0,No Deposit,278.0,9.0,Transient-Party,336.68,1.0,Check-Out,5.0,3,Early Booking
101361,City Hotel,353,2023,September,7,1.0,5.0,2,2,1,SGP,Online TA,Direct,0.0,1.0,No Deposit,373.0,20.0,Transient-Party,73.46,3.0,Check-Out,6.0,5,Early Booking
101362,Resort Hotel,10,2023,December,9,0.0,4.0,1,2,1,GBR,Direct,Direct,3.0,4.0,No Deposit,169.0,24.0,Transient,114.26,3.0,Check-Out,4.0,4,Last Minute
101363,City Hotel,216,2023,March,6,2.0,4.0,3,2,0,GBR,Corporate,TA/TO,3.0,1.0,Non Refund,212.0,25.0,Group,333.84,5.0,Canceled,6.0,5,Early Booking
